sentence_id,sentence,code_switch,aspect,opinion,valence,arousal
480,ksaurav guide tab kiya ja sakta hai jab koi guidance ko follow karna chahe yahan bohut sare aise log bhi hai jo apne aap ko pm samajhte hai aur am not the leader tagline leke ghumte hai aise log bas apni marji ke maafik kaam kartein hai kisiko sunne ki jarurat nahi samajhte,ksaurav:HI guide:EN tab:HI kiya:HI ja:HI sakta:HI hai:HI jab:HI koi:HI guidance:EN ko:HI follow:EN karna:HI chahe:HI yahan:HI bohut:HI sare:HI aise:HI log:HI bhi:HI hai:HI jo:HI apne:HI aap:HI ko:HI pm:EN samajhte:HI hai:HI aur:HI am:EN not:EN the:EN leader:EN tagline:EN leke:HI ghumte:HI hai:HI aise:HI log:HI bas:HI apni:HI marji:HI ke:HI maafik:HI kaam:HI kartein:HI hai:HI kisiko:HI sunne:HI ki:HI jarurat:HI nahi:HI samajhte:HI,log,apne aap ko pm samajhte hai aur am not the leader tagline leke ghumte hai aise log bas apni marji ke maafik kaam kartein hai kisiko sunne ki jarurat nahi samajhte,0.381,0.605
146,issi baat p tea pilao apne haatho s,issi:HI baat:HI p:EN tea:EN pilao:HI apne:HI haatho:HI s:EN,tea,pilao apne haatho s,0.8,0.5
532,beta has denied her entry agr apne asli roop main jati gaaliyaan deti to shayad beta dar k enter hone deta,beta:HI has:EN denied:EN her:EN entry:EN agr:HI apne:HI asli:HI roop:HI main:HI jati:HI gaaliyaan:HI deti:HI to:HI shayad:HI beta:HI dar:HI k:HI enter:EN hone:HI deta:HI,beta,denied her entry,0.36,0.489
161,rathee agar kisi din dange huye to ye sab naare lagane wale apne ghar mein baithenge aur pata hai marega kaun tum aur tumhara parivar mai aur mera parivar aur bahut sare humare jaise aam log ye rss bjp walon ko hinduo ki kuchh nahi padi inhe bad election jeetne se matlab hai,rathee:EN agar:HI kisi:HI din:HI dange:HI huye:HI to:HI ye:HI sab:HI naare:HI lagane:HI wale:HI apne:HI ghar:HI mein:HI baithenge:HI aur:HI pata:HI hai:HI marega:HI kaun:HI tum:HI aur:HI tumhara:HI parivar:HI mai:HI aur:HI mera:HI parivar:HI aur:HI bahut:HI sare:HI humare:HI jaise:HI aam:HI log:HI ye:HI rss:EN bjp:EN walon:HI ko:HI hinduo:HI ki:HI kuchh:HI nahi:HI padi:HI inhe:HI bad:EN election:EN jeetne:HI se:HI matlab:HI hai:HI,rss bjp,hinduo ki kuchh nahi padi inhe bad election jeetne se matlab hai,0.237,0.711
77,abe apne ghar me dekh lo pehle aapke apne sheher delhi mein jantar mantar par kya ho raha hai uspe to muh nahi khulega you are the same as the bigots from across the border no difference at all,abe:HI apne:HI ghar:HI me:HI dekh:HI lo:HI pehle:HI aapke:HI apne:HI sheher:HI delhi:EN mein:HI jantar:HI mantar:HI par:HI kya:HI ho:HI raha:HI hai:HI uspe:HI to:EN muh:HI nahi:HI khulega:HI you:EN are:EN the:EN same:EN as:EN the:EN bigots:EN from:EN across:EN the:EN border:EN no:EN difference:EN at:EN all:EN,you,same as the bigots from across the border no difference at all,0.277,0.678
78,exam center par koi security nhi thi log apne hisab se system par baith rhe the or aapas me baat kar ke paper solve kar rhe the,exam:EN center:EN par:HI koi:HI security:EN nhi:HI thi:HI log:HI apne:HI hisab:HI se:HI system:EN par:HI baith:HI rhe:HI the:HI or:EN aapas:HI me:HI baat:HI kar:HI ke:HI paper:EN solve:EN kar:HI rhe:HI the:HI,paper,aapas me baat kar ke paper solve kar rhe the,0.354,0.553
560,read somewhere that jis sey bhi tum allah sey ziyada muhabbat karo gy jispe maan hoga allah ussi sey tumhein toray ga aur apne pass lay aaye ga and i think you need to hear this,read:EN somewhere:EN that:EN jis:HI sey:HI bhi:HI tum:HI allah:HI sey:HI ziyada:HI muhabbat:HI karo:HI gy:EN jispe:HI maan:HI hoga:HI allah:HI ussi:HI sey:HI tumhein:HI toray:EN ga:HI aur:HI apne:HI pass:EN lay:HI aaye:HI ga:HI and:EN i:EN think:EN you:EN need:EN to:EN hear:EN this:EN,maan,jispe maan hoga,0.4,0.5
217,uditraj ch0mu pehle tweet main c0 apne abb ko bataya tha decide kar le coach hai kaun k k,uditraj:HI ch0mu:HI pehle:HI tweet:EN main:HI c0:EN apne:HI abb:HI ko:HI bataya:HI tha:HI decide:EN kar:HI le:HI coach:EN hai:HI kaun:HI k:HI k:HI,coach,decide kar le coach hai kaun,0.2,0.65
534,dhuup nikalti hain apne saath subah mein roshnii laati hui haryali phuul pattiyaan khilte hain phuulon pe birds butterflies baithti hain rang birangi titiliyaan fly karti rehti hain uparwale ne dharti kitni pyaari banayi hain dekhiye nature ne phuulon ko kitna pyaara,dhuup:HI nikalti:HI hain:HI apne:HI saath:HI subah:HI mein:HI roshnii:HI laati:HI hui:HI haryali:EN phuul:HI pattiyaan:HI khilte:EN hain:HI phuulon:HI pe:HI birds:EN butterflies:EN baithti:HI hain:HI rang:EN birangi:EN titiliyaan:HI fly:EN karti:HI rehti:HI hain:HI uparwale:HI ne:HI dharti:HI kitni:HI pyaari:HI banayi:HI hain:HI dekhiye:HI nature:EN ne:HI phuulon:HI ko:HI kitna:HI pyaara:HI,dharti,kitni pyaari banayi hain,0.95,0.6
26,for me asif can be way better player at 4 agr aqal istimal kre inme se ifti sohaib will still do better than asif at 6 pr yeah azam asif hain us position ke bs pr ye sab apne kaha team me hone chaye,for:EN me:HI asif:HI can:EN be:EN way:EN better:EN player:EN at:EN 4:EN agr:HI aqal:HI istimal:HI kre:HI inme:HI se:HI ifti:HI sohaib:HI will:EN still:EN do:EN better:EN than:EN asif:HI at:EN 6:EN pr:EN yeah:EN azam:HI asif:HI hain:HI us:HI position:EN ke:HI bs:EN pr:EN ye:HI sab:HI apne:HI kaha:HI team:EN me:HI hone:HI chaye:HI,ye sab,apne kaha team me hone chaye,0.699,0.463
55,india sabhi ke liye call yahan ka apna constitution ha ke apne rule regulation form companiyon ko yahan ke rule manya justicefortraders,india:EN sabhi:HI ke:HI liye:HI call:EN yahan:HI ka:HI apna:HI constitution:EN ha:HI ke:HI apne:HI rule:EN regulation:EN form:EN companiyon:EN ko:HI yahan:HI ke:HI rule:EN manya:HI justicefortraders:HI,rule regulation,manya,0.5,0.45
116,dusit rajnitik mansik aapda se to apne aapko bacha nahi paye aur natural aapada se bachane ki bat karte hai mp atitith sikshak isaka jeeta jagata example hai not true maternal uncle of mp s people,dusit:EN rajnitik:HI mansik:HI aapda:HI se:HI to:HI apne:HI aapko:HI bacha:HI nahi:HI paye:HI aur:HI natural:EN aapada:HI se:HI bachane:HI ki:HI bat:EN karte:HI hai:HI mp:EN atitith:HI sikshak:HI isaka:EN jeeta:HI jagata:HI example:EN hai:HI not:EN true:EN maternal:EN uncle:EN of:EN mp:EN s:EN people:EN,mp atitith sikshak,isaka jeeta jagata example hai,0.346,0.518
188,bahi fallow to kr diya mgr app apne follower or fallowing ko b dekhe na bahi app b fallow back de,bahi:HI fallow:EN to:EN kr:EN diya:HI mgr:EN app:EN apne:HI follower:EN or:EN fallowing:EN ko:HI b:EN dekhe:HI na:HI bahi:HI app:EN b:EN fallow:EN back:EN de:HI,fallowing,apne follower or fallowing ko b dekhe na,0.548,0.444
68,suno gor se soniyo walon buri nazar na hmpe dalo chahe jitna zor laglo sabse aage honge ipznians hamne kha hai tumbhi manolo aao hum miljulke waapis laaye apne show ko we want ipzn2,suno:HI gor:HI se:HI soniyo:HI walon:HI buri:HI nazar:HI na:HI hmpe:HI dalo:HI chahe:HI jitna:HI zor:HI laglo:HI sabse:HI aage:HI honge:HI ipznians:HI hamne:HI kha:HI hai:HI tumbhi:HI manolo:EN aao:HI hum:HI miljulke:HI waapis:HI laaye:HI apne:HI show:EN ko:HI we:EN want:EN ipzn2:HI,ipznians,sabse aage honge,0.82,0.75
347,wo bahut hi yogya or shalin insan rahe hai onke sanghars ka prtychh darshi raha hu wo apne chhote bhai k liye mai bjp k varisht netao se anurodh karunga ki onko onka haq de kr sammanit kiya jaye,wo:HI bahut:HI hi:HI yogya:HI or:EN shalin:HI insan:HI rahe:HI hai:HI onke:HI sanghars:HI ka:HI prtychh:HI darshi:HI raha:HI hu:HI wo:HI apne:HI chhote:HI bhai:HI k:HI liye:HI mai:HI bjp:EN k:HI varisht:HI netao:HI se:HI anurodh:HI karunga:HI ki:HI onko:HI onka:HI haq:HI de:HI kr:EN sammanit:HI kiya:HI jaye:HI,insan,bahut hi yogya or shalin,0.877,0.573
405,ia subh apne apne grades se satisfy honge and phir party karenge ikathe,ia:HI subh:HI apne:HI apne:HI grades:EN se:HI satisfy:EN honge:HI and:EN phir:HI party:EN karenge:HI ikathe:HI,grades,apne apne grades se satisfy honge,0.772,0.535
9,dwary ye adhikari apne power ka galat use kr rha hai mukhyamantri ji ispe action lijiye,dwary:HI ye:HI adhikari:HI apne:HI power:EN ka:HI galat:HI use:HI kr:EN rha:HI hai:HI mukhyamantri:EN ji:HI ispe:HI action:EN lijiye:HI,mukhyamantri ji,ispe action lijiye,0.58,0.774
104,a n i sh pathan ds 4141 khan2 ye hum log isko toot bolte hai apne gaun men jab paj jati hai bahot mithi rahti hai bahot khate hai hum log,a:EN n:EN i:EN sh:EN pathan:HI ds:EN 4141:HI khan2:HI ye:HI hum:HI log:HI isko:HI toot:HI bolte:HI hai:HI apne:HI gaun:HI men:EN jab:HI paj:EN jati:HI hai:HI bahot:HI mithi:HI rahti:HI hai:HI bahot:HI khate:HI hai:HI hum:HI log:HI,toot,bahot mithi rahti hai bahot khate hai,0.85,0.5
251,irctc bhi app apne portfolio me add kar sakte hai debt free and monopoly company hai aapp ko long terms me accha returns de sakta hai,irctc:EN bhi:HI app:EN apne:HI portfolio:EN me:HI add:EN kar:HI sakte:HI hai:HI debt:EN free:EN and:EN monopoly:EN company:EN hai:HI aapp:HI ko:HI long:EN terms:EN me:HI accha:HI returns:EN de:HI sakta:HI hai:HI,returns,long terms me accha returns de sakta hai,0.708,0.479
37,aap log bhi apne view jarur shahar karo ko join in karke justicefortraders,aap:HI log:HI bhi:HI apne:HI view:EN jarur:HI shahar:HI karo:HI ko:HI join:EN in:EN karke:HI justicefortraders:HI,view,jarur shahar karo,0.65,0.5
229,ajittyagi achaa ek baat btao india ke savi private company band krke sabko gov apne hath me le le nhi na desh ki abadi badhne ke sath sath private company ko v badhava dena hoga bhai ye baat samjh lo jara socho desh me private school private hospital nhi hota to kitna maramari hota,ajittyagi:HI achaa:HI ek:HI baat:HI btao:HI india:EN ke:HI savi:EN private:EN company:EN band:HI krke:HI sabko:HI gov:EN apne:HI hath:HI me:HI le:HI le:HI nhi:HI na:HI desh:HI ki:HI abadi:EN badhne:HI ke:HI sath:HI sath:HI private:EN company:EN ko:HI v:EN badhava:HI dena:HI hoga:HI bhai:HI ye:HI baat:HI samjh:HI lo:HI jara:HI socho:HI desh:HI me:HI private:EN school:EN private:EN hospital:EN nhi:HI hota:HI to:HI kitna:HI maramari:HI hota:HI,private school,nhi hota to kitna maramari hota,0.575,0.525
545,lmao pm ne thodi paise bheje hai apne bheje hai na me bhul gya tha aur apni khud ki baat pe to tik lo bhai saab,lmao:EN pm:EN ne:HI thodi:HI paise:HI bheje:HI hai:HI apne:HI bheje:HI hai:HI na:HI me:HI bhul:HI gya:HI tha:HI aur:HI apni:HI khud:HI ki:HI baat:HI pe:HI to:EN tik:EN lo:HI bhai:HI saab:HI,baat,apni khud ki baat pe to tik lo bhai saab,0.15,0.7
469,news lagtaa h apne prada ke kapde aur joote bech diye modiji ne,news:EN lagtaa:HI h:EN apne:HI prada:EN ke:HI kapde:HI aur:HI joote:HI bech:HI diye:HI modiji:HI ne:HI,news,lagtaa h apne prada ke kapde aur joote bech diye,0.2,0.7
566,pehli bar complaint jab ki thi dc ka nam salman lodhi tha ab sanaullah or aac topi bhi koi or tha ab mehran khan bas ham awan ko inho ne kutta samjha hoa ha ham bas bhonkty rahengy apne jaiz haq k liye bhi,pehli:HI bar:EN complaint:EN jab:HI ki:HI thi:HI dc:EN ka:HI nam:HI salman:HI lodhi:HI tha:HI ab:HI sanaullah:EN or:EN aac:EN topi:EN bhi:HI koi:HI or:EN tha:HI ab:HI mehran:EN khan:EN bas:HI ham:HI awan:HI ko:HI inho:HI ne:HI kutta:HI samjha:HI hoa:HI ha:HI ham:HI bas:HI bhonkty:HI rahengy:HI apne:HI jaiz:HI haq:HI k:HI liye:HI bhi:HI,awan,inho ne kutta samjha hoa ha ham bas bhonkty rahengy,0.15,0.8
117,1 i am i ve really supporting friends and cousin bas wo bechare fikar na karein islie sad thoughts fekne yahan ati 2 tauba tauba koi dhang ka kam kar lijiye dosto ko itna affection diya hota apne to aaj mere secret msg me ake apni tanhai ka shor nahi macha rhe hote,1:EN i:EN am:EN i:EN ve:HI really:EN supporting:EN friends:EN and:EN cousin:EN bas:HI wo:HI bechare:HI fikar:HI na:HI karein:HI islie:HI sad:EN thoughts:EN fekne:HI yahan:HI ati:HI 2:EN tauba:HI tauba:HI koi:HI dhang:HI ka:HI kam:HI kar:HI lijiye:HI dosto:HI ko:HI itna:HI affection:EN diya:HI hota:HI apne:HI to:HI aaj:HI mere:HI secret:EN msg:HI me:HI ake:HI apni:HI tanhai:HI ka:HI shor:HI nahi:HI macha:HI rhe:HI hote:HI,cousin,cousin bas wo bechare fikar na karein,0.588,0.372
466,india beta meri english thik h jake google translate kr le or rhi baat modi v un politician k naam htakar apne naam kr leta hai to fark kya rah gya dono me chokidar hi chor h na pta h na or ha english ka paisa tum duba diya yaar modi dudh ka dhula nhi h double stranded person h,india:EN beta:HI meri:HI english:EN thik:HI h:EN jake:HI google:EN translate:EN kr:EN le:HI or:EN rhi:HI baat:HI modi:HI v:EN un:HI politician:EN k:HI naam:HI htakar:HI apne:HI naam:HI kr:EN leta:HI hai:HI to:HI fark:HI kya:HI rah:HI gya:HI dono:HI me:HI chokidar:HI hi:HI chor:HI h:EN na:HI pta:HI h:EN na:HI or:EN ha:HI english:EN ka:HI paisa:HI tum:HI duba:HI diya:HI yaar:HI modi:HI dudh:HI ka:HI dhula:HI nhi:HI h:EN double:EN stranded:EN person:EN h:EN,english,paisa tum duba diya yaar,0.15,0.7
39,why homosexual people are not treated well in society apne punjab ch yr they are also humans apa nu balanced chromosomes mile ha rabb da shukr kro ghut ghut ke nhi jeena penda me school to leke ajj tk kde kise te ni hassi pta ni rabb ne phla to smatt diti a respect kro,why:EN homosexual:EN people:EN are:EN not:EN treated:EN well:EN in:EN society:EN apne:HI punjab:HI ch:EN yr:EN they:EN are:EN also:EN humans:EN apa:HI nu:EN balanced:EN chromosomes:EN mile:HI ha:HI rabb:EN da:HI shukr:HI kro:HI ghut:HI ghut:HI ke:HI nhi:HI jeena:HI penda:EN me:HI school:EN to:EN leke:HI ajj:HI tk:HI kde:HI kise:HI te:HI ni:HI hassi:HI pta:HI ni:HI rabb:EN ne:HI phla:HI to:EN smatt:HI diti:HI a:EN respect:EN kro:HI,homosexual people,not treated well in society,0.543,0.534
252,are bhai chamcho ka bhi to koi ilaj nhi h hmesha chatne me lge rhte h maine pura interview nhi dekha h or na hi dekhna chahta hu aap agar kisi ka interview le rhe ho to uske muh m apne shabd mat dalo ye jante ho ya nhi,are:EN bhai:HI chamcho:HI ka:HI bhi:HI to:HI koi:HI ilaj:HI nhi:HI h:EN hmesha:HI chatne:HI me:HI lge:HI rhte:HI h:EN maine:HI pura:HI interview:EN nhi:HI dekha:HI h:EN or:EN na:HI hi:HI dekhna:HI chahta:HI hu:HI aap:HI agar:HI kisi:HI ka:HI interview:EN le:HI rhe:HI ho:HI to:HI uske:HI muh:HI m:EN apne:HI shabd:HI mat:HI dalo:HI ye:HI jante:HI ho:HI ya:HI nhi:HI,interview,uske muh m apne shabd mat dalo,0.304,0.485
62,up ab nyaay hoga jo galti purane b tech walo ne ki ab wo naye b tech holder nhi krenge wo ladenge apne haq ke liye apne liye aur future aspirants ke liye jai hind jai bharat jai up,up:EN ab:HI nyaay:HI hoga:HI jo:HI galti:HI purane:HI b:EN tech:EN walo:HI ne:HI ki:HI ab:HI wo:HI naye:HI b:EN tech:EN holder:EN nhi:HI krenge:HI wo:HI ladenge:HI apne:HI haq:HI ke:HI liye:HI apne:HI liye:HI aur:HI future:EN aspirants:EN ke:HI liye:HI jai:HI hind:EN jai:HI bharat:HI jai:HI up:EN,naye b tech holder,nhi krenge wo ladenge apne haq ke liye,0.78,0.75
434,bilkul sir shi kha apne plz hum students ko support krein,bilkul:HI sir:EN shi:HI kha:HI apne:HI plz:EN hum:HI students:EN ko:HI support:EN krein:HI,students,hum students ko support krein,0.725,0.517
66,ab hamesha har bb movie me aise hi trend karna top 4 trend me apne hi rakhna srkian 8 years of blockbuster express 8yearsofatgchennaiexpress,ab:HI hamesha:HI har:HI bb:EN movie:EN me:HI aise:HI hi:HI trend:EN karna:HI top:EN 4:EN trend:EN me:HI apne:HI hi:HI rakhna:HI srkian:HI 8:EN years:EN of:EN blockbuster:EN express:EN 8yearsofatgchennaiexpress:HI,blockbuster express,8 years of blockbuster express,0.755,0.616
553,you know what nobody s in this world is yours except yourself stop giving your good and time on people who don t care know your worth ok let s get straight to the point kabhi socha tha apne life ke 20 second aise bhi waste karoge,you:EN know:EN what:EN nobody:EN s:EN in:EN this:EN world:EN is:EN yours:EN except:EN yourself:EN stop:EN giving:EN your:EN good:EN and:EN time:EN on:EN people:EN who:EN don:EN t:EN care:EN know:EN your:EN worth:EN ok:EN let:EN s:EN get:EN straight:EN to:EN the:EN point:EN kabhi:HI socha:HI tha:HI apne:HI life:EN ke:HI 20:EN second:EN aise:HI bhi:HI waste:EN karoge:HI,life,kabhi socha tha apne life ke 20 second aise bhi waste karoge,0.15,0.75
73,ind ye mandir masjid mein reh gaya bharat ka naam tabhi badhega jb development hoga satta nai desh sambhalna seekhao apne guruji ko,ind:EN ye:HI mandir:HI masjid:HI mein:HI reh:HI gaya:HI bharat:HI ka:HI naam:HI tabhi:HI badhega:HI jb:EN development:EN hoga:HI satta:HI nai:HI desh:HI sambhalna:HI seekhao:HI apne:HI guruji:HI ko:HI,development,bharat ka naam tabhi badhega jb development hoga,0.557,0.55
310,yhi confidence apne relatives ke saamne plis,yhi:HI confidence:EN apne:HI relatives:EN ke:HI saamne:HI plis:EN,confidence,yhi confidence apne relatives ke saamne plis,0.2,0.7
268,you know vishal acha player hae par over confidence usmein saaf dikhai dee raha hae is season mein varun toh pata ni kya samajhta hae apne aap ko body banane or stunts karne mein difference hae or tamboli toh khair bamboli hae,you:EN know:EN vishal:HI acha:HI player:EN hae:HI par:HI over:EN confidence:EN usmein:HI saaf:HI dikhai:HI dee:HI raha:HI hae:HI is:HI season:EN mein:HI varun:HI toh:HI pata:HI ni:HI kya:HI samajhta:HI hae:HI apne:HI aap:HI ko:HI body:EN banane:HI or:EN stunts:EN karne:HI mein:HI difference:EN hae:HI or:EN tamboli:EN toh:HI khair:HI bamboli:EN hae:HI,player,acha player hae par over confidence usmein saaf dikhai dee raha hae,0.554,0.532
85,tumhare paas apne claim ko prove karne ka koi authentic chiz to hai nai to ird gird ki batei karke khudka majak udwate ho,tumhare:HI paas:HI apne:HI claim:EN ko:HI prove:EN karne:HI ka:HI koi:HI authentic:EN chiz:HI to:EN hai:HI nai:HI to:EN ird:HI gird:HI ki:HI batei:HI karke:HI khudka:HI majak:HI udwate:HI ho:HI,batei,ird gird ki batei karke khudka majak udwate ho,0.314,0.757
65,agher apne physics chemistry maths ke exams lene he the to selective subjects pr time kiun zaya kia gya,agher:HI apne:HI physics:EN chemistry:EN maths:EN ke:HI exams:EN lene:HI he:HI the:EN to:EN selective:EN subjects:EN pr:EN time:EN kiun:HI zaya:HI kia:HI gya:HI,physics chemistry maths ke exams,lene he the,0.578,0.5
311,mujhe unfollow karoge fir meri yaad me pal pal maroge apne tl se hataa ke mujhe meri hi yaad me aahe bharoge,mujhe:HI unfollow:HI karoge:HI fir:HI meri:HI yaad:HI me:HI pal:EN pal:EN maroge:HI apne:HI tl:EN se:HI hataa:HI ke:HI mujhe:HI meri:HI hi:HI yaad:HI me:HI aahe:HI bharoge:HI,unfollow,meri yaad me pal pal maroge,0.731,0.563
17,93 apne hi idol ki bolte please gym jao is pic ke bad,93:EN apne:HI hi:HI idol:EN ki:HI bolte:HI please:EN gym:EN jao:HI is:EN pic:EN ke:HI bad:EN,idol,please gym jao is pic ke bad,0.25,0.65
143,csir net notification abh notification aayga abh examination hoga but exam ke time virus yaad aata hai but the same politicians doing rallies without mask and at that point of time there is no virus arey sir jrf age criteria apne hi set kra hai,csir:EN net:EN notification:EN abh:HI notification:EN aayga:HI abh:HI examination:EN hoga:HI but:EN exam:EN ke:HI time:EN virus:EN yaad:HI aata:HI hai:HI but:EN the:EN same:EN politicians:EN doing:EN rallies:EN without:EN mask:EN and:EN at:EN that:EN point:EN of:EN time:EN there:EN is:EN no:EN virus:EN arey:HI sir:HI jrf:HI age:EN criteria:EN apne:HI hi:HI set:EN kra:HI hai:HI,examination,abh examination hoga,0.439,0.579
268,you know vishal acha player hae par over confidence usmein saaf dikhai dee raha hae is season mein varun toh pata ni kya samajhta hae apne aap ko body banane or stunts karne mein difference hae or tamboli toh khair bamboli hae,you:EN know:EN vishal:HI acha:HI player:EN hae:HI par:HI over:EN confidence:EN usmein:HI saaf:HI dikhai:HI dee:HI raha:HI hae:HI is:HI season:EN mein:HI varun:HI toh:HI pata:HI ni:HI kya:HI samajhta:HI hae:HI apne:HI aap:HI ko:HI body:EN banane:HI or:EN stunts:EN karne:HI mein:HI difference:EN hae:HI or:EN tamboli:EN toh:HI khair:HI bamboli:EN hae:HI,varun,pata ni kya samajhta hae apne aap ko body banane or stunts karne mein difference hae,0.378,0.593
535,seriously is tarh se apne image bana and politics me ana bht bdi baat h being bahijan and a lady it s too difficult to stand in this weak mentality society everyone should respect her as an human,seriously:EN is:EN tarh:HI se:HI apne:HI image:EN bana:HI and:EN politics:EN me:HI ana:HI bht:EN bdi:HI baat:HI h:EN being:EN bahijan:HI and:EN a:EN lady:EN it:EN s:EN too:EN difficult:EN to:EN stand:EN in:EN this:EN weak:EN mentality:EN society:EN everyone:EN should:EN respect:EN her:EN as:EN an:EN human:EN,image,is tarh se apne image bana and politics me ana bht bdi baat h,0.669,0.557
327,bhai bhagwaan ne tujhe achi popularity di hai biggboss ke baad ye aise baar baar apne songs ki promotions ke liye bhikmanga mat ban jaaya kar aisa lagta hai tu darrta hai kahin teri fan following naa zero ho jaaye,bhai:HI bhagwaan:HI ne:HI tujhe:HI achi:HI popularity:EN di:HI hai:HI biggboss:HI ke:HI baad:HI ye:HI aise:HI baar:HI baar:HI apne:HI songs:EN ki:HI promotions:EN ke:HI liye:HI bhikmanga:HI mat:HI ban:HI jaaya:HI kar:HI aisa:HI lagta:HI hai:HI tu:HI darrta:HI hai:HI kahin:HI teri:HI fan:EN following:EN naa:HI zero:EN ho:HI jaaye:HI,songs,baar baar apne songs ki promotions ke liye bhikmanga mat ban jaaya kar,0.226,0.603
431,haa ache se acting mat karvaana ache kapde nahi dena ache makeup nahi dena ache dialogues nahi dena ache story bhi nahi dena lekin promo zaroor dena oh bhai promo apne paas hi rakhiye aapke aur bhi shows hai jinhe promos chahiye ghumhaikisikeypyaarmeiin,haa:HI ache:HI se:HI acting:EN mat:HI karvaana:HI ache:HI kapde:HI nahi:HI dena:HI ache:HI makeup:EN nahi:HI dena:HI ache:HI dialogues:EN nahi:HI dena:HI ache:HI story:EN bhi:HI nahi:HI dena:HI lekin:HI promo:EN zaroor:HI dena:HI oh:EN bhai:HI promo:EN apne:HI paas:HI hi:HI rakhiye:HI aapke:HI aur:HI bhi:HI shows:EN hai:HI jinhe:HI promos:EN chahiye:HI ghumhaikisikeypyaarmeiin:HI,makeup,ache makeup nahi dena,0.15,0.65
